bundles_count	numberOfGoals	variability	execIndex	changing_goals_0	dam_updated_0	deployment_change_planned_0	deployment_change_excuted_0	dam_updated_1	deployment_change_planned_1	deployment_change_excuted_1	dam_updated_2	deployment_change_planned_2	deployment_change_excuted_2	dam_updated_3	deployment_change_planned_3	deployment_change_excuted_3	dam_updated_4	deployment_change_planned_4	deployment_change_excuted_4	
1920	24	4	0	284	2787528	1784827	56108	32362	655543	131824	273669	620732	107498	14085	558304	760832	1010601	2229120	48213	
1920	24	5	0	135	2734374	1548808	50497	278927	815603	3396065	306510	766888	3756646	279072	737889	2334776	265966	5801430	4664243	
1920	24	6	0	178	5893795	1501436	53927	325515	848079	5425220	605833	1313955	5830248	768805	881320	2506334	349143	760991	7461893	
1920	24	7	0	170	5059099	2071360	66506	324283	908423	4833198	464989	1103991	5885576	471149	1939959	3419636	411715	854292	3014387	
1920	24	8	0	220	8603970	1649970	49182	380252	1164988	4647597	395187	785837	14587840	477051	883266	4253789	485166	905525	5577539	
1920	24	9	0	140	3914983	1616457	52194	861700	1018774	3480419	451806	798187	3194899	448630	787375	9756939	528066	879945	2693238	
1920	24	10	0	195	4012496	1575811	53867	465640	740562	2482481	414435	665031	4175362	887580	781114	2190322	495830	694876	3036835	
2000	25	1	0	65	1665160	3609886	50473	10528	673035	90018	49133	582670	1840	5409	570784	85024	39958	575877	1865	
2000	25	2	0	151	2112457	1390711	60406	12018	691159	134259	81658	540899	52992	5684	602274	66143	87168	568238	1321	
2000	25	3	0	202	2206877	1600584	54144	14056	3235387	301942	193308	7629235	5266	10898	698927	119455	201153	628512	1646	
2000	25	4	0	156	2700279	1594248	55553	16355	690015	96591	261856	667976	2284	6728	622195	97114	255436	599465	2225	
2000	25	5	0	164	9048033	1562943	54525	288397	914652	2532736	290468	745625	6160276	360522	837056	2494290	346629	778449	4232685	
2000	25	6	0	361	3489688	1772165	52995	381183	925873	4038435	406659	843762	2963389	365446	832893	3173244	355345	2053141	4833569	
2000	25	7	0	205	3274150	1700061	59049	326923	961806	2708081	331105	802012	3465216	1056384	1655677	4985003	450642	974369	6798749	
2000	25	8	0	303	4069042	1793316	50223	344770	907220	2487063	343988	864384	3537874	408217	874953	3308004	377362	728010	3024444	
2000	25	9	0	274	5040388	2397429	59394	489367	1219135	3471725	479287	842223	3050002	448459	770032	4048633	650737	2628788	5747266	
2000	25	10	0	439	4794369	1883941	108881	934873	1387529	3386778	481783	716938	2606941	479396	715855	2764872	460459	766551	2881997	
2080	26	1	0	276	1525587	1843177	56494	8945	840853	115143	43806	735962	3034	7881	749991	105632	53323	701280	2334	
2080	26	2	0	183	1970615	1660460	52974	8899	813003	91902	110004	621272	1982	5501	611488	87683	91844	626678	1834	
2080	26	3	0	169	6737888	2611286	55628	11380	850515	160483	182892	953249	3678	10915	806696	113503	194949	710218	2545	
2080	26	4	0	153	15866497	1578480	53375	19509	690552	89490	244003	591131	2670	5935	781445	119130	262515	779595	2905	
2080	26	5	0	193	3224101	2813323	53695	422658	997542	9245365	369364	865269	5478023	336591	917068	7809485	327471	783479	2915496	
2080	26	6	0	618	3399581	6712394	52011	397480	896952	6461970	456881	906672	8154756	1056724	1883997	4774856	384648	796431	7307501	
2080	26	7	0	17069	3974847	1846756	51531	409052	1218160	4567926	410877	811096	3366099	407755	906265	4426360	392034	787171	4249010	
2080	26	8	0	143	3749374	5582593	51133	483202	898148	6197929	501347	1066777	11355817	1125414	1079520	3509418	511192	830588	9400096	
2080	26	9	0	588	4858135	2220983	52027	418971	1026275	3226972	475734	984431	4028795	611236	1391517	6308961	545926	1020117	7100371	
2080	26	10	0	245	4846267	2150083	54172	636004	990758	4095258	650347	991539	3960906	594021	908376	3277928	625492	874971	3849418	
2160	27	1	0	384	2407096	1989982	57470	10404	1194284	138081	55809	773252	2541	7123	791167	82461	42931	835591	2504	
2160	27	2	0	361	4122131	1718636	77078	14749	1527788	251586	125884	1138548	3658	12008	2195278	124662	130574	785760	2098	
2160	27	3	0	156	2445844	1813520	65885	15172	835203	98904	195078	735399	2623	8082	723328	97905	201995	743125	2596	
2160	27	4	0	167	3571101	2150234	57315	52466	938432	385657	352488	744458	328300	8612	680230	133367	272997	715673	51481	
2160	27	5	0	168	5751584	5935709	56072	461723	1124610	6932883	462676	2967534	9388849	472168	1446660	4712584	361868	1016018	5044392	
2160	27	6	0	146	4222029	1970715	56087	379402	963696	9784818	676870	2320359	4855000	411704	891224	7486984	458886	960062	5766057	
2160	27	7	0	183	10179871	3756090	60315	491639	1431682	5270190	418651	1420675	4754040	532230	1213126	5608374	1151457	915815	3742059	
2160	27	8	0	238	7022368	1935258	54729	667178	1068791	10510691	581923	1045273	4736658	550109	1035334	9697475	549621	1032706	8472878	
2160	27	9	0	179	5524581	6685202	56410	556663	928586	3755135	529673	876914	3703033	492859	876067	5878287	612280	1615632	6052390	
2160	27	10	0	532	6129129	1605849	54381	517582	813428	2971742	496503	1439055	4147527	859062	981818	14274884	1344817	1271911	3611070	
2240	28	1	0	146	1430725	1918696	92074	11000	1094828	174559	61639	937615	3123	22692	1047222	177340	69617	1009010	2965	
2240	28	2	0	189	1778866	1563532	55441	13193	793870	192524	120183	660818	44526	4987	780602	133137	131064	1101293	3465	
2240	28	3	0	239	2083267	1671737	54569	11244	741354	87453	176533	668757	1799	11176	642608	91371	186513	635983	1685	
2240	28	4	0	158	3091699	3245340	64869	24691	1202647	121924	327668	680092	2288	16053	614996	87282	293914	641814	2012	
2240	28	5	0	152	3075964	2245105	54853	344476	912918	4834570	401727	1175121	4918161	346365	729578	4704727	328826	801740	3910661	
2240	28	6	0	321	3821335	2352775	55618	371152	903084	3818579	364334	868840	4398554	386089	874647	4601847	470476	1121427	4964691	
2240	28	7	0	179	3455808	1865698	54003	371234	956772	3218608	266406	524526	5230110	446614	1031684	4616760	426591	1403175	5289369	
2240	28	8	0	201	3439858	2557631	88236	467392	1058996	5565387	500989	928917	4510950	739287	906133	3253258	417660	756903	4073337	
2240	28	9	0	170	3870818	1769601	56055	409098	774700	2714953	539619	1049383	3790138	512020	807171	4001704	704997	859654	4078730	
2240	28	10	0	176	4333373	1741373	61151	626892	1130652	4418485	1042882	1034371	3677178	568292	1509024	3588756	536810	799278	2991069	
2320	29	1	0	158	1325415	1639937	55632	8720	758108	96100	52096	715058	2537	5855	649309	92355	50852	543426	1412	
2320	29	2	0	138	1814589	1513700	58895	11168	1200660	258102	107422	647176	93631	12601	665788	88240	109214	605163	2369	
2320	29	3	0	134	2390141	1629564	56941	9633	718819	116777	201041	912221	2788	6716	676859	123477	195126	654573	1705	
2320	29	4	0	155	2890286	1632586	58270	13879	724656	113624	295602	803709	3012	76927	956001	237127	268955	726966	166835	
2320	29	5	0	151	3523521	1801040	58753	312464	914609	5458083	328987	1341161	4215487	337943	815098	3141727	965302	949097	3612881	
2320	29	6	0	172	3735193	1730602	65071	433029	1066955	3397667	345135	756198	3452378	400064	1277173	4331739	393687	1482217	5299674	
2320	29	7	0	332	4551851	1814289	263355	707419	5510291	8510744	531155	1159470	5810059	496696	932344	3828002	434237	780638	4350111	
2320	29	8	0	183	4252930	1735822	185409	1019395	1022164	4509351	575700	1185096	5055914	856738	2705637	3922610	760654	918441	3888953	
2320	29	9	0	121	5134356	2017934	56239	435430	1192122	3855608	485847	816087	3757951	532380	856985	4042631	476652	801122	5075835	
2320	29	10	0	343	5341080	4374365	137109	591134	2195287	4140471	691971	1296125	5495258	1029618	1399873	3931287	622318	1215519	3995476	
2400	30	1	0	274	2059322	4459403	149860	11210	2015420	108268	68357	870808	2506	5341	829934	88605	39220	848828	1749	
2400	30	2	0	182	18491684	11266819	156077	22948	1296707	101964	161379	1014786	3228	11164	918337	150414	135428	912542	54913	
2400	30	3	0	176	5303729	6969638	168471	38990	1853693	3888583	316520	1398914	86017	10822	1226946	146779	265291	1129477	2377	
2400	30	4	0	263	3926176	3866880	130365	24876	985018	58968	330847	1254291	3021	12446	1274750	129192	302270	909363	69223	
2400	30	5	0	161	3959704	5069789	123565	303335	1212417	4244796	292651	1169937	4053333	368425	2457362	9563812	724720	6288844	5455120	
2400	30	6	0	309	6656342	4862646	129098	446681	1645400	4227506	402883	1340255	4989854	451001	1612180	4831191	457110	1357538	4694619	
2400	30	7	0	322	4570517	5456828	127304	464495	1273094	4444957	456721	1600957	4501345	510179	1534643	4929784	473947	1338616	5268719	
2400	30	8	0	177	6555934	5441571	125198	476275	1938417	5376174	569186	1344794	6390020	3274945	5600494	7806729	1183010	1367509	9329185	
2400	30	9	0	157	11381865	6021089	193504	718495	3993959	9984006	675525	1265616	10697122	4433784	1383274	7139544	5723267	1855585	6321668	
2400	30	10	0	210	19765044	10489732	100090	789116	1769898	5549583	734745	1392105	6367208	2015669	2959236	9934416	1559483	5236567	7503009	
2480	31	1	0	178	11529512	7582482	213747	13824	1668647	143764	64679	3101250	3428	7810	4540958	97464	60108	894389	2283	
2480	31	2	0	564	10091684	10282492	800457	24215	1956224	4286562	853798	4773698	114812	17969	979628	299284	152750	945263	204817	
2480	31	3	0	154	4755150	4340737	126587	9230	980627	100319	173405	896541	2709	10895	894061	146940	202187	1152355	62506	
2480	31	4	0	172	3842427	8212291	158447	119396	2209303	328093	448394	1644779	1178182	9907	1344945	96568	546795	1198427	2285	
2480	31	5	0	180	12955057	9975322	144029	875526	2604314	28490696	490738	3140762	7912913	1774782	2603374	14042989	1040850	2966004	10011979	
2480	31	6	0	332	7905896	4967058	142832	517501	3252058	6902037	709784	1867660	11875227	570124	3283201	12724346	497842	4842358	13012967	
2480	31	7	0	163	9679664	12084039	145592	1085248	3099290	9715946	1923953	3150733	8024429	2506142	1639707	10047524	577296	1857752	12587444	
2480	31	8	0	219	7274824	13150811	130729	607066	10334256	7229336	3590851	1656266	9353894	581315	3958013	9082374	1448319	1856599	35855346	
2480	31	9	0	179	12806562	5395731	177068	774628	1920747	7627547	578120	8875859	7632312	668542	4445412	9502810	766991	3483691	6507483	
2480	31	10	0	306	6200818	5144504	226494	711885	1499197	4929612	700779	1290770	6560513	624934	1730232	4246378	463211	1144069	4372268	
2560	32	1	0	178	2368437	9123780	127485	11990	4582980	171472	87503	1146572	3053	7293	1110813	154038	75564	1088800	3165	
2560	32	2	0	216	10146805	5186927	130088	17432	1803855	277531	153305	4383176	120348	15489	973506	103612	158976	1095715	7488	
2560	32	3	0	314	3257514	4794675	130888	52635	1195349	278977	266931	2172294	565208	8834	2127103	137702	257013	1657643	3622	
2560	32	4	0	180	5725339	11253032	525270	67147	2393958	130004	3511306	6751236	5310	27862	1976403	312684	468610	1311267	169276	
2560	32	5	0	310	7560459	4712043	122054	467681	14618183	6453556	659760	2039025	7659363	482413	1481943	4059516	386722	1469237	5766639	
2560	32	6	0	158	4203073	6521704	5115594	640167	2630985	4674442	1345373	1803490	7143155	401446	1127802	18100183	568975	1959148	9648400	
2560	32	7	0	250	7631302	9434483	141108	1333599	2376021	10176676	673448	2257973	9852465	1400126	3105279	34982156	1189036	5640427	19010880	
2560	32	8	0	380	5317682	5714808	163735	749482	2708519	7196151	638165	1625614	6795683	641777	1785570	4229990	675359	1771834	4929418	
2560	32	9	0	173	5403881	4280723	137864	661607	1996824	12112333	824753	1979202	6678748	698881	4094214	15725183	555088	1536169	6261536	
2560	32	10	0	285	8233542	4685999	180453	924370	1325897	4385820	465705	981369	6322369	673648	1390438	4288118	661190	1407200	5486820	
2640	33	1	0	262	2935520	5544625	171434	11648	1608716	163180	72293	1240103	3318	6198	1272923	161422	77683	1167931	2954	
2640	33	2	0	258	3757083	6477400	154202	17948	7750533	212302	185567	3059245	4253	11281	2610976	177135	188982	1262854	2976	
2640	33	3	0	321	5276180	4952789	156813	11032	1364871	192985	299172	957148	2261	15017	810425	230088	163818	721743	150062	
2640	33	4	0	239	3857559	4239028	98226	8590	1057411	227592	377673	1386977	3278	16209	1325032	312823	364556	1216639	85338	
2640	33	5	0	249	4435636	86102229	76083	662966	1318338	4567555	478140	896362	5667472	541284	1148716	4500945	855881	1437383	5121934	
2640	33	6	0	351	5118473	2308910	60185	405077	1164069	5035367	480112	1022313	4993308	481125	1068971	6337575	493067	1208076	5089061	
2640	33	7	0	214	5271599	2254848	62479	505148	1054384	8982532	725023	1293754	11787011	758322	1278174	7815801	657699	1474051	7389763	
2640	33	8	0	627	5370392	2540179	66564	470832	1287074	6316796	633367	1078096	9694801	547753	1047347	4968898	347712	644537	5555303	
2640	33	9	0	235	4330983	2051958	65890	543072	1212020	4675926	1209353	1355841	5775307	842893	1381383	17271197	906045	2793010	12114015	
2640	33	10	0	312	11635035	2968827	63906	1480154	1207121	4924180	2413596	3673218	4099821	523462	653277	5239923	670729	604968	6897870	
2720	34	1	0	307	1779725	1871002	68668	10281	1155658	173631	36269	587557	814	3484	643272	120748	59868	771271	1651	
2720	34	2	0	235	2255051	2396678	79894	9149	1713739	163854	156571	995829	1559	5735	874313	135823	141306	908847	2130	
2720	34	3	0	201	3292112	2361105	61716	15502	1212452	256088	257753	1073936	76628	7046	856544	130155	214065	836408	2211	
2720	34	4	0	197	4661564	2351555	66684	11576	952018	119679	377905	792902	1769	16463	695480	207798	339784	760494	156423	
2720	34	5	0	164	3255934	2252899	42865	294338	1146984	4003222	298804	982823	5903187	333024	971073	5540492	458884	1111993	5678794	
2720	34	6	0	484	4385401	2810338	64094	444944	1651375	6010801	565401	1097090	6287882	627382	2313420	6981323	1264635	2709252	5324165	
2720	34	7	0	154	4413514	2530872	73248	487146	1438647	7770781	598157	1399651	16010090	1366508	1331223	7551170	864774	1375922	7499399	
2720	34	8	0	31565	5287382	2610319	67003	559961	989084	6903373	593413	1053479	5410236	622337	1220670	5133771	640619	1112602	5997920	
2720	34	9	0	24615	4444889	2967551	64864	651563	1470034	6557995	740035	1196698	8625127	718572	1130651	6161160	689570	1240711	8142836	
2720	34	10	0	199	3638983	1822812	43129	433882	790743	6313373	710847	1224629	8257267	777351	1031431	6559253	696078	1090162	3506130	
2800	35	1	0	189	2002835	1920116	65007	6503	686501	68315	47871	559142	1709	4888	538141	89861	53929	512369	1195	
2800	35	2	0	116	1992808	1728370	67195	9133	1363219	217961	161509	1102301	2569	6206	1167706	131688	134533	693567	1992	
2800	35	3	0	199	2660110	5115829	66452	13947	1394968	193028	293751	1171850	2979	10482	1091436	155149	242877	990644	2390	
2800	35	4	0	117	3275373	2824283	67792	27649	1707421	496582	390792	1307643	287928	11672	1593071	182515	405735	1236508	3766	
2800	35	5	0	213	4042515	2522376	99037	614175	2571366	5338756	604702	1274959	5061014	377613	1003885	5979454	520237	1231875	8688951	
2800	35	6	0	202	3462777	2108741	46365	364378	1278458	6956505	566416	1251381	4748882	558925	1841418	5507661	550588	1130590	5644369	
2800	35	7	0	162	5854048	2604694	75133	563891	1453387	5917859	626387	1007767	5081553	736042	3004126	8189013	1366793	2107085	7003356	
2800	35	8	0	114	5219861	2085063	68722	629614	1734607	8177827	1712615	1276346	5237163	543638	677362	5503142	632649	1164953	5898145	
2800	35	9	0	252	4353886	2608684	75773	684157	1595523	8504357	710640	1142064	8697062	1016838	1543953	6464896	717803	2812082	7946083	
2800	35	10	0	141	5250788	3082404	65750	693743	1398596	6060266	787829	1141671	6744582	811616	1428284	8225494	815676	1102703	8647180	
2880	36	1	0	124	1896015	2404599	45557	7723	1048934	214249	65925	1136981	2536	7173	1044843	183122	76676	1014726	1969	
2880	36	2	0	123	2091793	2173744	47647	7580	942521	154092	159287	971048	2653	8039	916018	260836	146223	908113	64741	
2880	36	3	0	168	2830441	2462233	65813	10697	1251328	183198	277613	1152242	2405	7675	1069073	162534	250298	1940739	3698	
2880	36	4	0	204	3238508	2434939	65082	19828	1183129	481615	311048	746294	138809	6781	550805	64644	251923	732276	1506	
2880	36	5	0	131	3135911	2576634	68136	446641	1313029	7048348	500285	1090513	7221491	486180	1112535	6528560	607223	1081055	5867496	
2880	36	6	0	127	4168813	2553320	69219	491079	1448581	4648314	408054	1131746	5880173	563201	1272336	7571922	806986	1319496	7009979	
2880	36	7	0	88	4736641	2674207	70268	551085	1049508	7635101	504989	1000514	5178374	581767	789014	6386563	600212	1736074	5211099	
2880	36	8	0	131	4841800	2110699	70421	664786	1447063	6823584	795024	1310023	7720379	710648	1184006	6057140	742231	1554255	6419679	
2880	36	9	0	153	5072349	2542435	63680	638491	1485412	5275131	684519	1271444	9635090	723334	1101572	4988665	466261	1039636	7532345	
2880	36	10	0	162	5774075	2539513	71307	762410	1684520	8628054	562821	1422376	8017141	738771	1088474	5420610	1408079	1255118	5970055	
2960	37	1	0	188	1880978	2615975	72069	9938	1355942	239756	73039	1110328	1434	4567	1190963	206494	80331	1066647	3360	
2960	37	2	0	202	2312622	1990391	71221	10668	1393065	318942	146377	1099541	1759	5993	996552	187651	133492	1149722	2855	
2960	37	3	0	119	3484949	2641959	65958	11386	1214174	206626	576555	1091724	1805	12580	1585301	249205	270956	1576734	101664	
2960	37	4	0	144	3275473	2648083	67408	14748	1342320	188770	645776	1060117	2248	12546	1792526	268999	418292	986829	97208	
