size	variability	time
589	6	103.681792
620	6	109.803721
651	6	126.731802
682	6	135.200943
713	6	154.710037
744	6	157.501652
775	6	170.485715
806	6	193.548227
837	6	209.287805
868	6	221.896267
899	6	240.519259
930	6	261.387562
961	6	283.872174
992	6	303.654674
1023	6	336.624038
1054	6	345.503287
1085	6	371.780921
1116	6	396.744049
1147	6	412.202631
1178	6	460.502677
1209	6	466.055512
1240	6	486.380522
1271	6	524.10742
1302	6	541.100315
1333	6	582.086531
1364	6	593.056798
1395	6	615.072223
1426	6	648.345205
1457	6	676.01196
1488	6	691.661156
1519	6	725.662746
1550	6	765.141567
1581	6	789.565612
1612	6	895.454485
1643	6	876.430905
1674	6	918.822349
1705	6	962.301002
1736	6	1000.506529
1767	6	1040.444466
1798	6	1076.860787
1829	6	1124.910772
1860	6	1171.641852
1891	6	1223.878264
1922	6	1279.582798
1953	6	1392.807149
1984	6	1382.506025
2015	6	1414.902436
2046	6	1466.090852
2077	6	1492.914234
2108	6	1553.814906
2139	6	1636.110901
2170	6	1646.08039
2201	6	1742.664169
2232	6	1744.911216
2263	6	1817.656663
2294	6	1854.931708
2325	6	1944.343753
2356	6	1987.361632
2387	6	2024.657879
2418	6	2059.962313
2449	6	2114.420358
2480	6	2170.491212
2511	6	2249.024199
2542	6	2273.166967
2573	6	2319.851367
2604	6	2396.416841
2635	6	2445.656054
2666	6	2614.574671
2697	6	2544.20448
2728	6	2597.772518
2759	6	2686.732264
2790	6	2743.972522
2821	6	2807.783618
2852	6	2850.191887
2883	6	2900.812704
2914	6	2934.186718
2945	6	3030.943908
2976	6	3133.729732
3007	6	3139.728581
3038	6	3236.257268
3069	6	3290.035822
3100	6	3333.134123
0	6	0.0339
31	6	0.476101
62	6	1.247205
93	6	2.597611
124	6	4.589718
155	6	6.546126
186	6	9.080636
217	6	13.365154
248	6	17.224069
279	6	20.793684
310	6	26.245606
341	6	31.692128
372	6	39.149158
403	6	44.51938
434	6	52.394711
465	6	62.02415
496	6	69.620681
527	6	78.685818
558	6	88.75146
589	6	99.017001
620	6	132.824739
651	6	124.289706
682	6	131.757137
713	6	145.261794
744	6	159.580554
775	6	173.528613
806	6	187.554373
837	6	213.556382
868	6	222.219821
899	6	244.061415
930	6	262.564696
961	6	283.560788
992	6	302.24247
1023	6	326.476179
1054	6	345.182564
1085	6	365.026755
1116	6	398.785506
1147	6	411.699871
1178	6	436.921789
1209	6	471.072147
1240	6	483.702414
1271	6	515.707567
1302	6	537.813977
1333	6	561.384296
1364	6	583.205508
1395	6	616.229272
1426	6	652.391854
1457	6	670.912156
1488	6	697.366796
1519	6	728.531661
1550	6	758.669922
1581	6	800.29784
1612	6	832.630917
1643	6	875.288945
1674	6	919.280682
1705	6	956.256988
1736	6	1051.120178
1767	6	1061.698962
1798	6	1097.25897
1829	6	1134.519089
1860	6	1180.586653
1891	6	1216.58677
1922	6	1259.145022
1953	6	1332.739532
1984	6	1386.874447
2015	6	1412.39082
2046	6	1467.044643
2077	6	1501.443462
2108	6	1547.993748
2139	6	1581.038463
2170	6	1645.246742
2201	6	1695.075648
2232	6	1746.202362
2263	6	1813.953466
2294	6	1846.929685
2325	6	1912.301079
2356	6	1962.809392
2387	6	2025.106772
2418	6	2086.988249
2449	6	2131.17333
2480	6	2154.062194
2511	6	2234.685275
2542	6	2306.629607
2573	6	2314.415286
2604	6	2400.721999
2635	6	2428.670187
2666	6	2514.288494
2697	6	2559.302977
2728	6	2624.702471
2759	6	2674.051276
2790	6	2704.289071
2821	6	2791.147884
2852	6	2874.264775
2883	6	2904.667569
2914	6	2975.116188
2945	6	2994.101615
2976	6	3042.189505
3007	6	3598.719973
3038	6	3196.782214
3069	6	3265.000817
3100	6	3345.577814
0	6	0.0176
31	6	0.460003
62	6	1.274708
93	6	2.515516
124	6	4.371527
155	6	6.667142
186	6	9.127457
217	6	15.095295
248	6	16.222202
279	6	20.954332
310	6	26.245865
341	6	30.695693
372	6	40.190852
403	6	45.101783
434	6	51.494523
465	6	59.949176
496	6	70.728343
527	6	80.044902
558	6	90.446367
589	6	103.592549
620	6	112.447905
651	6	122.578568
682	6	136.034251
713	6	143.614299
744	6	157.837187
775	6	178.627117
806	6	187.424971
837	6	210.002011
868	6	222.467288
899	6	240.5221
930	6	299.181365
961	6	284.743774
992	6	301.141975
1023	6	320.797595
1054	6	349.781374
1085	6	396.789164
1116	6	390.18762
1147	6	447.769274
1178	6	438.902917
1209	6	463.162264
1240	6	488.673218
1271	6	511.492455
1302	6	554.914019
1333	6	555.081816
1364	6	585.991801
1395	6	614.203371
1426	6	650.317887
1457	6	658.972134
1488	6	697.787867
1519	6	723.703219
1550	6	770.579198
1581	6	797.521656
1612	6	864.873658
1643	6	875.081712
1674	6	926.660116
1705	6	989.947191
1736	6	1004.375469
1767	6	1045.613008
1798	6	1128.775899
1829	6	1132.579212
1860	6	1172.845443
1891	6	1248.314285
1922	6	1261.824354
1953	6	1324.232415
1984	6	1357.751404
2015	6	1417.674249
2046	6	1459.427586
2077	6	1492.932772
2108	6	1555.054628
2139	6	1603.371502
2170	6	1665.317457
2201	6	1725.736401
2232	6	1748.644823
2263	6	1807.77316
2294	6	1853.603717
2325	6	1908.667629
2356	6	1982.950754
2387	6	2005.365573
2418	6	2078.727392
2449	6	2114.43139
2480	6	2192.500236
2511	6	2208.588818
2542	6	2265.542441
2573	6	2316.434928
2604	6	2370.089532
2635	6	2449.797386
2666	6	2500.272972
2697	6	2546.395532
2728	6	2626.154787
2759	6	2704.875037
2790	6	2723.929939
2821	6	2800.86188
2852	6	2855.058188
2883	6	2894.202309
2914	6	2971.749853
2945	6	3001.760521
2976	6	3145.184248
3007	6	3114.737168
3038	6	3180.350743
3069	6	3296.060477
3100	6	3312.98808
0	6	0.0193
31	6	0.464303
62	6	1.351509
93	6	2.660817
124	6	4.64703
155	6	6.724142
186	6	9.261359
217	6	12.56428
248	6	16.484905
279	6	22.490643
310	6	26.063466
341	6	31.678401
372	6	37.67284
403	6	43.796879
434	6	53.177038
465	6	73.229165
496	6	71.234753
527	6	79.005802
558	6	87.848558
589	6	101.343444
620	6	112.440114
651	6	121.31127
682	6	132.864943
713	6	147.646937
744	6	156.697094
775	6	174.684408
806	6	187.76459
837	6	204.585695
868	6	238.177607
899	6	242.048931
930	6	260.902849
961	6	284.014694
992	6	302.553609
1023	6	325.632753
1054	6	346.896786
1085	6	368.713821
1116	6	393.198973
1147	6	412.584093
1178	6	436.193838
1209	6	463.665408
1240	6	488.240459
1271	6	520.113955
1302	6	541.851987
1333	6	563.565319
1364	6	580.618921
1395	6	615.297733
1426	6	640.171483
1457	6	670.965169
1488	6	696.496922
1519	6	723.328582
1550	6	760.196405
1581	6	798.488435
1612	6	833.515744
1643	6	873.800485
1674	6	917.93045
1705	6	961.69211
1736	6	1011.616208
1767	6	1046.073311
1798	6	1094.786899
1829	6	1141.531975
1860	6	1184.553727
1891	6	1214.616
1922	6	1274.031852
1953	6	1297.547583
1984	6	1366.844592
2015	6	1414.58557
2046	6	1450.380675
2077	6	1492.73782
2108	6	1567.894861
2139	6	1600.527446
2170	6	1670.533656
2201	6	1708.926174
2232	6	1763.364989
2263	6	1794.197563
2294	6	1868.893998
2325	6	1908.138421
2356	6	1939.450697
2387	6	1995.38582
2418	6	2097.337617
2449	6	2118.21973
2480	6	2194.096571
2511	6	2239.973034
2542	6	2312.076754
2573	6	2362.435242
2604	6	2440.9272
2635	6	2449.42994
2666	6	2505.00856
2697	6	2551.84803
2728	6	2635.251616
2759	6	2706.610331
2790	6	2747.095164
2821	6	2798.622761
2852	6	2845.570133
2883	6	2896.933431
2914	6	2961.433407
2945	6	3015.867222
2976	6	3080.175197
3007	6	3157.75115
3038	6	3238.332723
3069	6	3256.446425
3100	6	3350.909285
0	6	0.0231
31	6	0.440203
62	6	1.294406
93	6	2.690013
124	6	4.474621
155	6	6.833934
186	6	9.179945
217	6	14.879572
248	6	16.55328
279	6	21.164902
310	6	26.911231
341	6	31.821855
372	6	38.773689
403	6	45.728023
434	6	54.029463
465	6	60.181993
496	6	71.204747
527	6	80.316891
558	6	90.431741
589	6	103.890207
620	6	110.40644
651	6	124.098607
682	6	132.87335
713	6	145.207411
744	6	155.09106
775	6	171.493541
806	6	189.467031
837	6	211.094538
868	6	219.063679
899	6	243.611602
930	6	264.748708
961	6	281.348292
992	6	309.661835
1023	6	328.474332
1054	6	347.894032
1085	6	370.979851
1116	6	387.395736
1147	6	419.428001
1178	6	446.803044
1209	6	474.014086
1240	6	486.693157
1271	6	516.932816
1302	6	541.825549
1333	6	566.20258
1364	6	595.235537
1395	6	614.060542
1426	6	652.979951
1457	6	671.695757
1488	6	694.744486
1519	6	726.662361
1550	6	746.346575
1581	6	793.453033
1612	6	837.900179
1643	6	881.070319
1674	6	929.001586
1705	6	961.816375
1736	6	1002.872709
1767	6	1049.615273
1798	6	1089.510504
1829	6	1166.000832
1860	6	1173.936694
1891	6	1213.573127
1922	6	1270.972257
1953	6	1358.15825
1984	6	1369.448333
2015	6	1420.394732
2046	6	1465.100399
2077	6	1558.290331
2108	6	1544.68008
2139	6	1589.125348
2170	6	1635.186725
2201	6	1717.700803
2232	6	1743.306969
2263	6	1811.37267
2294	6	1867.392405
2325	6	1890.670758
2356	6	1946.578693
2387	6	2068.052696
2418	6	2064.316897
2449	6	2126.976071
2480	6	2153.910743
2511	6	2250.207706
2542	6	2294.269075
2573	6	2348.350801
2604	6	2400.496715
2635	6	2461.186877
2666	6	2529.624383
2697	6	2574.156053
2728	6	2622.213442
2759	6	2659.54497
2790	6	2733.762208
2821	6	2797.361885
2852	6	2857.42844
2883	6	2972.669211
2914	6	2945.432866
2945	6	3077.042531
2976	6	3076.74284
3007	6	3118.832691
3038	6	3216.812861
3069	6	3247.030941
3100	6	3309.166534

0	7	0.0185
31	7	0.519193
62	7	1.460582
93	7	4.128047
124	7	5.004336
155	7	8.789887
186	7	180.026682
217	7	14.656412
248	7	18.336765
279	7	23.251402
310	7	28.977731
341	7	34.138866
372	7	40.533188
403	7	47.535004
434	7	57.154388
465	7	76.176057
496	7	74.650783
527	7	86.726741
558	7	95.339752
589	7	109.3866
620	7	131.671658
651	7	136.218327
682	7	145.379856
713	7	164.057481
744	7	169.867357
775	7	195.539931
806	7	209.604636
837	7	233.133762
868	7	247.097416
899	7	273.41095
930	7	292.028588
961	7	315.293624
992	7	345.334903
1023	7	359.474856
1054	7	390.258309
1085	7	417.278327
1116	7	441.593287
1147	7	468.992383
1178	7	490.297835
1209	7	534.458542
1240	7	552.284396
1271	7	673.890267
1302	7	598.398398
1333	7	646.763603
1364	7	653.994435
1395	7	691.579778
1426	7	714.993073
1457	7	744.165808
1488	7	774.1257
1519	7	810.859973
1550	7	837.35997
1581	7	884.282408
1612	7	928.079813
1643	7	1010.497809
1674	7	1035.131687
1705	7	1061.03431
1736	7	1143.791244
1767	7	1171.982428
1798	7	1208.316032
1829	7	1261.48336
1860	7	1302.689238
1891	7	1398.607832
1922	7	1412.827725
1953	7	1478.188515
1984	7	1507.354589
2015	7	1569.594374
2046	7	1645.193547
2077	7	1667.862826
2108	7	1725.52672
2139	7	1799.357065
2170	7	1829.415942
2201	7	1898.504887
2232	7	1956.872565
2263	7	2008.680438
2294	7	2107.768933
2325	7	2142.451693
2356	7	2173.281157
2387	7	2243.71601
2418	7	2304.571463
2449	7	2378.128025
2480	7	2456.013013
2511	7	2497.245402
2542	7	2533.47724
2573	7	2639.654238
2604	7	2683.060735
2635	7	2730.442505
2666	7	2799.424826
2697	7	2856.743721
2728	7	2930.165829
2759	7	2980.501886
2790	7	3028.50135
2821	7	3111.694464
2852	7	3209.589477
2883	7	3238.086412
2914	7	3338.21735
2945	7	3396.915187
2976	7	3430.178866
3007	7	3497.746779
3038	7	3562.493112
3069	7	3674.724695
3100	7	3721.855575
0	7	0.022699
31	7	0.527275
62	7	1.448933
93	7	2.749472
124	7	4.697482
155	7	7.54415
186	7	10.350719
217	7	14.499427
248	7	18.453744
279	7	23.836697
310	7	28.428385
341	7	36.256524
372	7	40.238543
403	7	48.261179
434	7	56.42381
465	7	75.049665
496	7	78.170831
527	7	86.464774
558	7	97.265096
589	7	108.953993
620	7	138.170911
651	7	139.173918
682	7	148.191153
713	7	157.92338
744	7	174.251828
775	7	191.975626
806	7	207.827742
837	7	228.336975
868	7	250.191671
899	7	267.314704
930	7	296.735872
961	7	311.484951
992	7	344.794752
1023	7	371.922434
1054	7	386.506925
1085	7	406.956157
1116	7	437.011584
1147	7	463.999172
1178	7	486.085893
1209	7	517.51307
1240	7	545.878201
1271	7	559.325372
1302	7	594.837799
1333	7	638.806172
1364	7	674.904465
1395	7	691.772485
1426	7	712.557957
1457	7	749.729648
1488	7	800.091421
1519	7	801.729679
1550	7	855.686269
1581	7	883.186872
1612	7	989.605959
1643	7	1012.423624
1674	7	1017.673856
1705	7	1087.346825
1736	7	1123.127102
1767	7	1163.358095
1798	7	1213.450362
1829	7	1331.941038
1860	7	1314.997647
1891	7	1359.631097
1922	7	1444.232921
1953	7	1467.841029
1984	7	1529.636545
2015	7	1560.756432
2046	7	1646.201086
2077	7	1672.198643
2108	7	1736.649537
2139	7	1805.067428
2170	7	1856.786502
2201	7	1905.61252
2232	7	1975.87902
2263	7	2004.659243
2294	7	2104.407562
2325	7	2122.803783
2356	7	2217.0174
2387	7	2293.473492
2418	7	2326.816982
2449	7	2357.165815
2480	7	2424.127038
2511	7	2453.441503
2542	7	2527.71438
2573	7	2637.037159
2604	7	2669.046082
2635	7	2722.381106
2666	7	2860.045959
2697	7	2875.343863
2728	7	2912.779382
2759	7	3058.272545
2790	7	3038.849894
2821	7	3118.815385
2852	7	3182.019608
2883	7	3249.81816
2914	7	3312.312406
2945	7	3309.570776
2976	7	3413.692563
3007	7	3542.602227
3038	7	3573.358885
3069	7	3613.870179
3100	7	3693.748701
0	7	0.0178
31	7	0.507189
62	7	1.367169
93	7	2.649941
124	7	4.760494
155	7	7.455333
186	7	10.521565
217	7	13.929189
248	7	18.565785
279	7	23.008586
310	7	28.417368
341	7	33.919945
372	7	39.981012
403	7	47.296054
434	7	57.826224
465	7	69.98946
496	7	76.257427
527	7	86.641106
558	7	95.119233
589	7	117.758756
620	7	122.503669
651	7	132.716466
682	7	148.89915
713	7	163.078671
744	7	172.540205
775	7	187.666736
806	7	206.36269
837	7	232.874206
868	7	261.5155
899	7	270.095206
930	7	289.472514
961	7	315.06702
992	7	337.528207
1023	7	377.236301
1054	7	390.402616
1085	7	434.847794
1116	7	437.54422
1147	7	475.676478
1178	7	489.731758
1209	7	537.995629
1240	7	544.111594
1271	7	569.082182
1302	7	600.793018
1333	7	621.453457
1364	7	663.294336
1395	7	702.309998
1426	7	718.714392
1457	7	784.385952
1488	7	774.076817
1519	7	801.03389
1550	7	877.738718
1581	7	908.996868
1612	7	932.261534
1643	7	970.087917
1674	7	1018.655675
1705	7	1070.214173
1736	7	1121.211045
1767	7	1156.491372
1798	7	1212.746744
1829	7	1314.566702
1860	7	1377.048217
1891	7	1471.995022
1922	7	1459.512783
1953	7	1462.819581
1984	7	1513.301221
2015	7	1571.60401
2046	7	1612.782648
2077	7	1695.308845
2108	7	1728.351846
2139	7	1793.038121
2170	7	1840.632198
2201	7	1939.677646
2232	7	1948.46875
2263	7	2035.069541
2294	7	2073.89267
2325	7	2123.169343
2356	7	2175.153338
2387	7	2251.030579
2418	7	2296.685855
2449	7	2386.364412
2480	7	2431.752981
2511	7	2468.274479
2542	7	2546.270155
2573	7	2592.908202
2604	7	2670.729983
2635	7	2708.56373
2666	7	2777.318719
2697	7	2831.397765
2728	7	2915.678267
2759	7	2984.87932
2790	7	3066.395278
2821	7	3114.477197
2852	7	3174.829114
2883	7	3233.929695
2914	7	3297.983706
2945	7	3394.472729
2976	7	3443.241745
3007	7	3472.972635
3038	7	3530.187549
3069	7	3617.217415
3100	7	3711.954603
0	7	0.0192
31	7	0.499097
62	7	1.378189
93	7	2.65178
124	7	4.862264
155	7	7.671243
186	7	10.284124
217	7	14.873889
248	7	26.006508
279	7	23.798624
310	7	29.095485
341	7	35.017443
372	7	41.381496
403	7	58.288874
434	7	56.590389
465	7	65.966921
496	7	76.114551
527	7	87.298675
558	7	102.083373
589	7	108.854631
620	7	124.29323
651	7	131.616089
682	7	146.077699
713	7	160.260016
744	7	171.729455
775	7	187.004869
806	7	216.275702
837	7	228.897947
868	7	251.478133
899	7	270.939048
930	7	294.787944
961	7	314.692474
992	7	336.987397
1023	7	365.529499
1054	7	380.923979
1085	7	411.819493
1116	7	434.726956
1147	7	461.613221
1178	7	483.937915
1209	7	518.148576
1240	7	560.862721
1271	7	576.978585
1302	7	590.847174
1333	7	637.052766
1364	7	652.438276
1395	7	686.051151
1426	7	708.560275
1457	7	750.964862
1488	7	773.535119
1519	7	806.109676
1550	7	854.075131
1581	7	886.39334
1612	7	922.747965
1643	7	982.129503
1674	7	1036.322678
1705	7	1070.149191
1736	7	1121.655825
1767	7	1168.135892
1798	7	1212.880986
1829	7	1259.201908
1860	7	1314.641168
1891	7	1400.641017
1922	7	1398.219826
1953	7	1454.162163
1984	7	1500.955705
2015	7	1554.734187
2046	7	1610.385498
2077	7	1685.714202
2108	7	1721.728687
2139	7	1775.764151
2170	7	1841.861584
2201	7	1906.287933
2232	7	1939.130647
2263	7	2006.600933
2294	7	2079.983263
2325	7	2111.23518
2356	7	2169.506645
2387	7	2265.141432
2418	7	2304.584898
2449	7	2375.184653
2480	7	2419.310546
2511	7	2494.953536
2542	7	2549.226284
2573	7	2625.964683
2604	7	2682.091639
2635	7	2736.848376
2666	7	2806.798215
2697	7	2878.008759
2728	7	2909.794804
2759	7	2976.566898
2790	7	3043.109781
2821	7	3085.180966
2852	7	3172.635493
2883	7	3405.666363
2914	7	3305.164196
2945	7	3370.044622
2976	7	3487.38296
3007	7	3470.225803
3038	7	3582.809846
3069	7	3662.618074
3100	7	3723.815649
0	7	0.0227
31	7	0.496799
62	7	1.408696
93	7	2.797392
124	7	4.900386
155	7	7.441178
186	7	10.748168
217	7	14.065558
248	7	18.209047
279	7	23.86353
310	7	29.319215
341	7	34.078001
372	7	40.475482
403	7	49.163258
434	7	56.652138
465	7	68.073406
496	7	77.280382
527	7	85.97426
558	7	96.393233
589	7	112.808591
620	7	120.547574
651	7	135.125241
682	7	145.491619
713	7	163.006482
744	7	172.821066
775	7	188.978234
806	7	208.324201
837	7	232.726458
868	7	249.130436
899	7	270.26371
930	7	290.853487
961	7	316.301962
992	7	336.558552
1023	7	364.687734
1054	7	410.742387
1085	7	443.02188
1116	7	443.108829
1147	7	471.075641
1178	7	489.349774
1209	7	512.04641
1240	7	545.846041
1271	7	574.954889
1302	7	605.620745
1333	7	627.829716
1364	7	655.647194
1395	7	693.065677
1426	7	717.268277
1457	7	747.659688
1488	7	775.045309
1519	7	814.314342
1550	7	859.881396
1581	7	897.391461
1612	7	939.480044
1643	7	978.08834
1674	7	1021.264157
1705	7	1069.620795
1736	7	1107.890037
1767	7	1170.048131
1798	7	1205.9967
1829	7	1258.18091
1860	7	1328.450678
1891	7	1375.947416
1922	7	1418.354654
1953	7	1453.763784
1984	7	1514.267696
2015	7	1572.204117
2046	7	1613.110496
2077	7	1698.94013
2108	7	1712.499133
2139	7	1778.116823
2170	7	1873.295835
2201	7	1907.866833
2232	7	2027.780076
2263	7	2007.268262
2294	7	2156.547155
2325	7	2155.880517
2356	7	2164.62201
2387	7	2244.379624
2418	7	2288.604676
2449	7	2414.043321
2480	7	2441.727295
2511	7	2487.058749
2542	7	2561.531752
2573	7	2626.171003
2604	7	2670.892146
2635	7	2828.32759
2666	7	2889.215619
2697	7	2991.734972
2728	7	2921.338362
2759	7	2974.319725
2790	7	3052.614825
2821	7	3095.75892
2852	7	3171.561396
2883	7	3240.92743
2914	7	3288.288332
2945	7	3452.200112
2976	7	3440.887557
3007	7	3528.83498
3038	7	3563.769827
3069	7	3609.910477
3100	7	3720.743792
0	7	0.0189
31	7	0.526103
62	7	1.466307
93	7	2.771113
124	7	4.710322
155	7	7.430935
186	7	10.47375
217	7	14.253767
248	7	18.496287
279	7	24.261414
310	7	28.738535
341	7	35.681769
372	7	42.928002
403	7	50.061836
434	7	57.520071
465	7	68.026621
496	7	76.145861
527	7	87.874616
558	7	99.276371
589	7	109.73192
620	7	123.274786
651	7	134.280738
682	7	149.35551
713	7	160.070063
744	7	175.837939
775	7	190.602311
806	7	207.438594
837	7	227.529592
868	7	252.243813
899	7	271.169307
930	7	297.441337
961	7	317.791139
992	7	338.031141
1023	7	358.713946
1054	7	389.870204
1085	7	410.856512
1116	7	471.320016
1147	7	467.518404
1178	7	493.993544
1209	7	521.211487
1240	7	545.774218
1271	7	577.699889
1302	7	614.967687
1333	7	623.09134
1364	7	662.071949
1395	7	684.025174
1426	7	721.203878
1457	7	735.428566
1488	7	780.925616
1519	7	801.594841
1550	7	847.226295
1581	7	886.470019
1612	7	926.427748
1643	7	971.051805
1674	7	1037.620879
1705	7	1093.770102
1736	7	1111.488523
1767	7	1172.776077
1798	7	1206.632786
1829	7	1258.408496
1860	7	1342.110079
1891	7	1430.612394
1922	7	1419.334166
1953	7	1492.794303
1984	7	1513.137649
2015	7	1581.13026
2046	7	1637.162307
2077	7	1676.641462
2108	7	1722.072352
2139	7	1783.082931
2170	7	1823.461395
2201	7	1882.422565
2232	7	1970.395
2263	7	2076.720643
2294	7	2072.696356
2325	7	2128.356012
2356	7	2184.721271
2387	7	2256.314017
2418	7	2309.142057
2449	7	2366.612823
2480	7	2408.327798
2511	7	2489.899605
2542	7	2539.862526
2573	7	2599.974908
2604	7	2684.543631
2635	7	2819.904453
2666	7	2806.955505
2697	7	2889.210414
2728	7	2907.310845
2759	7	2943.560282
2790	7	3105.911064
2821	7	3103.614571
2852	7	3145.390539
2883	7	3250.096377
2914	7	3290.689536
2945	7	3383.452103
2976	7	3463.185992
3007	7	3493.79159
3038	7	3618.693645
3069	7	3625.136344
3100	7	3749.525033
0	7	0.0196
31	7	0.467602
62	7	1.387806
93	7	2.805612
124	7	4.85432
155	7	7.285129
186	7	10.123541
217	7	15.812964
248	7	18.269174
279	7	23.494494
310	7	28.697015
341	7	34.323138
372	7	39.994261
403	7	47.441491
434	7	58.390536
465	7	66.728469
496	7	74.432301
527	7	87.829756
558	7	97.019493
589	7	107.582936
620	7	127.268417
651	7	130.877533
682	7	146.776799
713	7	162.671965
744	7	174.157113
775	7	189.242378
806	7	208.178757
837	7	231.079755
868	7	248.51153
899	7	267.768313
930	7	295.895435
961	7	314.391917
992	7	340.425132
1023	7	360.837224
1054	7	385.668736
1085	7	417.203178
1116	7	435.184764
1147	7	465.765205
1178	7	492.752932
1209	7	518.213854
1240	7	538.255854
1271	7	577.835441
1302	7	600.686857
1333	7	649.216188
1364	7	652.678321
1395	7	694.163525
1426	7	713.216131
1457	7	749.564816
1488	7	790.570727
1519	7	808.286932
1550	7	854.63957
1581	7	905.343734
1612	7	945.910753
1643	7	979.789042
1674	7	1019.207461
1705	7	1067.592227
1736	7	1115.718493
1767	7	1176.129623
1798	7	1213.721045
1829	7	1272.860475
1860	7	1312.557312
1891	7	1363.311207
1922	7	1406.700167
1953	7	1461.659888
1984	7	1523.464947
2015	7	1564.440502
2046	7	1618.761528
2077	7	1665.802018
2108	7	1727.329284
2139	7	1777.785396
2170	7	1852.391335
2201	7	1897.060619
2232	7	1968.276045
2263	7	2033.612641
2294	7	2075.533714
2325	7	2117.912988
2356	7	2176.465151
2387	7	2242.887057
2418	7	2330.216177
2449	7	2355.70576
2480	7	2416.188133
2511	7	2506.573472
2542	7	2558.372398
2573	7	2600.761272
2604	7	2657.373124
2635	7	2702.617511
2666	7	2802.0227
2697	7	2858.233447
2728	7	2918.014714
2759	7	2982.350605
2790	7	3068.174715
2821	7	3140.43775
2852	7	3191.238362
2883	7	3234.150029
2914	7	3304.054046
2945	7	3403.354229
2976	7	3447.295199
3007	7	3473.162065
3038	7	3547.172901
3069	7	3629.625217
3100	7	3698.224815
0	7	0.0226
31	7	0.498003
62	7	1.349409
93	7	2.690916
124	7	4.78803
155	7	7.239645
186	7	10.174764
217	7	13.926288
248	7	18.190515
279	7	23.102645
310	7	32.873706
341	7	34.110614
372	7	41.740962
403	7	50.91782
434	7	56.014051
465	7	65.38011
496	7	75.983777
527	7	88.834057
558	7	98.024015
589	7	123.010871
620	7	121.412561
651	7	133.595337
682	7	152.144553
713	7	160.792706
744	7	174.932694
775	7	188.77528
806	7	207.713599
837	7	230.49814
868	7	247.890047
899	7	269.17728
930	7	295.719843
961	7	325.249126
992	7	335.095786
1023	7	363.876763
1054	7	390.520626
1085	7	423.351828
1116	7	447.746676
1147	7	469.203107
1178	7	487.423717
1209	7	514.810683
1240	7	545.175267
1271	7	600.242203
1302	7	612.356373
1333	7	620.988822
1364	7	655.145826
1395	7	687.723521
1426	7	718.698005
1457	7	759.60065
1488	7	783.59859
1519	7	808.811438
1550	7	840.361523
1581	7	909.006133
1612	7	943.389534
1643	7	994.918738
1674	7	1037.541488
1705	7	1091.658204
1736	7	1125.443899
1767	7	1176.422296
1798	7	1198.720519
1829	7	1272.31435
1860	7	1303.523926
1891	7	1347.416677
1922	7	1448.330069
1953	7	1465.601259
1984	7	1498.10024
2015	7	1599.042328
2046	7	1613.839804
2077	7	1695.476774
2108	7	1728.298855
2139	7	1772.123501
2170	7	1829.768729
2201	7	1882.429926
2232	7	1950.202113
2263	7	2045.226959
2294	7	2074.90302
2325	7	2113.511433
2356	7	2186.422848
2387	7	2239.907549
2418	7	2292.432544
2449	7	2351.407577
2480	7	2441.291191
2511	7	2511.439989
2542	7	2539.937344
2573	7	2604.608109
2604	7	2673.829803
2635	7	2775.089483
2666	7	2806.419254
2697	7	2862.33037
2728	7	2950.133072
2759	7	2983.083955
2790	7	3041.807688
2821	7	3098.428509
2852	7	3169.142312
2883	7	3213.659165
2914	7	3314.889144
2945	7	3366.632738
2976	7	3404.325151
3007	7	3512.600774
3038	7	3675.862616
3069	7	3643.720496
3100	7	3837.65711
0	7	0.0191
31	7	0.512503
62	7	1.455209
93	7	2.905419
124	7	5.048932
155	7	9.001057
186	7	10.314566
217	7	13.955389
248	7	18.255316
279	7	24.654257
310	7	28.20488
341	7	34.958323
372	7	40.107855
403	7	48.475708
434	7	57.458765
465	7	77.668194
496	7	76.805788
527	7	86.414449
558	7	98.689827
589	7	108.374089
620	7	121.107569
651	7	135.024657
682	7	145.337122
713	7	160.117915
744	7	173.5202
775	7	193.155524
806	7	212.024243
837	7	235.996594
868	7	249.829481
899	7	272.00252
930	7	294.082658
961	7	312.177071
992	7	342.111659
1023	7	364.6668
1054	7	385.958131
1085	7	411.015287
1116	7	437.081849
1147	7	466.865533
1178	7	494.224802
1209	7	524.074987
1240	7	540.976288
1271	7	574.519895
1302	7	602.590866
1333	7	618.852363
1364	7	671.892489
1395	7	710.234524
1426	7	721.042385
1457	7	755.813095
1488	7	766.310654
1519	7	826.827023
1550	7	875.017815
1581	7	885.16767
1612	7	947.682148
1643	7	978.260528
1674	7	1019.698875
1705	7	1071.614284
1736	7	1133.035452
1767	7	1171.496277
1798	7	1210.474506
1829	7	1280.258222
1860	7	1340.302176
1891	7	1369.192941
1922	7	1416.312515
1953	7	1487.813237
1984	7	1501.455507
2015	7	1569.95461
2046	7	1623.223019
2077	7	1670.663894
2108	7	1720.775482
2139	7	1782.915645
2170	7	1859.385091
2201	7	1893.138581
2232	7	1944.643876
2263	7	2008.252645
2294	7	2120.414504
2325	7	2127.696834
2356	7	2197.500239
2387	7	2240.08948
2418	7	2293.409586
2449	7	2353.744034
2480	7	2429.234971
2511	7	2572.245111
2542	7	2539.540705
2573	7	2637.046274
2604	7	2648.952633
2635	7	2716.195323
