bundles_count	numberOfGoals	variability	execIndex	changing_goals_0	dam_updated_0	deployment_change_planned_0	deployment_change_excuted_0	dam_updated_1	deployment_change_planned_1	deployment_change_excuted_1	dam_updated_2	deployment_change_planned_2	deployment_change_excuted_2	dam_updated_3	deployment_change_planned_3	deployment_change_excuted_3	dam_updated_4	deployment_change_planned_4	deployment_change_excuted_4	dam_updated_5	deployment_change_planned_5	deployment_change_excuted_5	dam_updated_6	deployment_change_planned_6	deployment_change_excuted_6	dam_updated_7	deployment_change_planned_7	deployment_change_excuted_7	dam_updated_8	deployment_change_planned_8	deployment_change_excuted_8	dam_updated_9	deployment_change_planned_9	deployment_change_excuted_9	dam_updated_10	deployment_change_planned_10	deployment_change_excuted_10	
4898	79	2	3	96	2403213	2953124	79044	7557	1308561	114363	171578	928650	714	3447	952559	142630	172619	1069559	1198	4316	1004170	150568	186184	1109886	1101	6912	991369	239034	184847	966697	131640	7643	1097977	104711	171119	922751	886	
4960	80	2	3	137	2063697	2193647	78042	5283	1086611	116216	155173	905625	658	3258	908863	229349	166169	900359	123913	7020	887847	111233	128125	902742	714	3671	888005	106595	118836	892645	615	2299	894365	114882	139254	1051024	1262	
5022	81	2	3	92	2026752	2178733	74153	7377	1063843	122905	168996	1043529	1129	6262	939711	175010	149735	920495	64494	3277	963034	101061	133192	869471	722	3755	1096037	236696	218476	1355807	132352	5696	965163	103747	156446	973512	948	
5084	82	2	3	127	2123734	2375428	74369	7328	1040754	154525	145767	1195277	72709	6163	971809	162337	163766	1023102	65747	3460	981149	121113	155990	918388	725	2328	973105	114752	153574	928768	862	2573	929217	129294	146627	1211172	1675	
5146	83	2	3	138	2116142	2576362	84929	11224	1318514	326452	235006	1252048	229235	6623	1039912	166146	140990	957091	66193	4033	926594	164922	142413	918384	66253	2921	921944	125564	147784	983940	1062	4971	980802	188795	162478	1023707	72257	
5208	84	2	3	77	2376578	2344648	76942	8092	1184588	284313	151532	1044013	176769	5605	1157031	286462	166898	1001315	186097	3209	886242	105238	134576	1002808	893	3527	923911	157512	173930	1114468	85099	6334	1166463	169481	201162	1036413	72106	
5270	85	2	3	9101	2443905	2408360	77622	6835	1127347	121622	169298	911443	698	2678	863575	122470	156844	1005765	1088	4070	999173	135288	193371	1083266	1191	4000	1219774	159787	242601	1383154	1763	11155	1040078	294072	172746	956378	215875	
5332	86	2	3	103	2255851	2294878	71933	5897	1104647	195311	187196	974343	68833	4799	960742	233458	170450	1051440	136986	3618	956345	108173	161323	942138	673	2347	938594	117403	156475	1089857	1201	5793	1047193	197859	179891	994782	71804	
5394	87	2	3	117	2260937	2532787	78434	9931	1121663	135492	151926	956446	730	4392	959610	229816	153882	964446	135215	2629	962498	116995	174162	955025	759	2277	945409	136397	142651	1118721	1220	5274	962704	121600	161965	958166	809	
5456	88	2	3	91	2196172	2469487	79753	8822	1126132	248243	156603	978439	123781	4005	1017694	198458	183201	1262025	88875	9212	1158786	307397	168575	913651	207619	6865	1318141	255574	210336	1124511	157802	3787	1118008	175973	186064	1120651	1031	
5518	89	2	3	94	2892293	2918640	88793	9135	1164221	247511	186693	994196	143687	5496	1036837	200221	181837	1068838	78605	4414	1014914	121280	163733	978133	740	4585	979413	122221	150106	1045616	843	4253	1057147	142174	165146	1043071	880	
5580	90	2	3	94	2265674	2482276	82383	7890	1135126	261324	158084	1005367	140538	2711	989019	125342	151029	1221754	1438	7445	1033434	277884	157966	990268	140063	2978	981357	139226	166981	1190285	1493	5870	996199	191711	237760	1069996	69441	
5642	91	2	3	84	2330254	2658137	81322	6542	1288381	153000	209016	978427	750	5472	1177947	429503	214024	1136379	201646	6138	1225013	354151	235324	1262006	228897	6831	1114612	240139	190431	1133631	78379	4385	991748	119833	161553	968978	945	
5704	92	2	3	82	2541429	3112255	95791	5994	1424856	139225	209441	1111340	885	2820	1351125	151291	173882	1070310	1073	4467	997660	207800	195220	1032754	68292	4197	1036071	214157	198317	996009	73011	8218	1039169	600943	215070	1129081	464462	
5766	93	2	3	81	2535891	2541984	91812	5913	1289273	146314	224798	1335259	1589	5822	1060984	136530	196781	1165045	1157	4760	1140754	157220	219027	1058039	842	2753	1049767	179267	226850	1054652	821	4806	1054651	182057	181553	1027236	73731	
5828	94	2	3	85	2278762	2737197	94877	37829	1350061	132778	227328	1224373	1014	4331	1187442	157063	206745	1086910	641	30703	1026732	340438	246722	1471079	230943	35578	1501303	260856	202895	1015453	146862	3889	1152421	131832	213736	1129876	1359	
5890	95	2	3	90	3148050	3594433	100475	5120	1259115	244630	186640	1190708	1416	3694	1042021	128915	171629	1057681	956	2546	1196182	155578	165136	1051491	909	4700	1050202	280882	271300	1134382	149753	4201	1042041	121968	163773	1078266	1036	
5952	96	2	3	89	2496428	2577073	86552	5197	1232639	147617	200844	1049734	893	2484	1078373	151445	174063	1042907	857	3384	1026777	190184	169027	1181229	82761	8180	1198997	365002	198159	1115273	226188	5038	1052777	197468	168680	1144779	80513	
6014	97	2	3	80	2312323	3131797	120636	9123	1406143	209173	217730	1024900	72248	6094	1517556	294283	215054	1130537	162796	4068	1195699	140660	205710	1113765	851	5299	1131482	394911	208511	1109044	243002	6595	2049145	613280	466896	1580036	90253	
6076	98	2	3	79	3497589	3328745	85642	7918	1524355	156081	184910	1269054	690	2503	1338520	312038	274694	1165881	920	3803	1483525	170404	194042	1241598	1112	3337	1141658	153911	201482	1065997	761	3027	1483755	338884	277239	1295113	1267	
6138	99	2	3	90	3114668	3079981	135743	5944	1494366	162099	223708	1269794	1135	4008	1340354	159356	250931	1218166	1274	7165	1293107	458776	376184	1226983	157325	4947	1096099	192094	191868	1223055	82410	4994	1096678	130396	169575	1058319	1337	
6200	100	2	3	138	3148119	2983323	89109	5256	1574529	146512	182872	2296918	1475	8720	1554709	233818	241569	1445934	90569	5079	1368620	146831	190690	1764478	1739	5354	1587351	143951	250332	1720555	1332	4370	1799589	177239	281025	2096985	1750	
62	1	2	4	82	110511	29762	1943	3685	12657	1488	1256	9563	1023	2001	73635	2950	4092	12184	1019	2067	38478	1800	1548	8801	310	1509	16000	1594	999	7948	246	916	14314	1544	2826	7659	286	
124	2	2	4	87	88211	55011	2639	2154	31271	3317	2557	23056	1607	1068	25508	2342	1283	19820	401	2425	25660	3234	4691	20322	1532	1956	24815	4335	1688	20477	2534	1058	24225	2285	3209	18982	358	
186	3	2	4	60	88026	75771	3861	1581	49260	3507	4771	32669	407	1313	29860	3409	4660	24146	379	2437	29677	6023	3546	26818	3621	1086	28764	3467	13475	34265	396	1591	29675	4189	4635	43822	2123	
248	4	2	4	71	112513	114663	4653	1553	77749	4415	5327	49040	392	1524	63361	15027	3765	48392	2617	1471	40813	6346	3368	37049	2571	1078	40116	4128	6783	33698	403	1031	37818	4510	5459	31798	445	
310	5	2	4	100	131908	119014	5599	1855	62745	5215	4444	47433	468	3009	61498	9873	5832	51513	6033	2070	52317	7092	5094	50200	3507	2036	57869	7335	5592	48912	3447	3316	56002	9262	7480	44994	6099	
372	6	2	4	79	137489	136849	6719	2023	74092	5892	8633	53980	517	1506	61735	6037	4966	50385	465	1597	61900	5333	8098	48347	413	1811	55646	8699	7939	53660	3986	1444	61444	5789	7859	52141	462	
434	7	2	4	95	202168	211750	8504	3960	107510	18373	5891	88002	11959	2231	93420	6321	9180	69358	488	1434	84432	7071	12418	67419	433	1494	80527	6314	6444	66800	452	1576	75113	7588	8259	69654	480	
496	8	2	4	81	168630	187385	7729	3054	96098	17496	11840	87361	12920	1553	90155	9767	12529	79636	564	1395	85226	7830	6288	76451	458	2002	87271	14148	10532	78015	9343	2065	80163	7890	7343	97397	1204	
558	9	2	4	108	247369	313232	11838	3702	171286	47174	21911	155041	6625	3572	151008	10726	20256	101618	637	3559	109761	15417	23499	99984	6244	5732	159765	19713	20424	102179	10960	2417	100857	9182	10834	89381	564	
620	10	2	4	91	278114	256223	10139	4205	116029	18517	13479	96365	11358	1912	105402	14001	10830	89547	6251	3013	97693	19052	12449	88249	11287	2308	94446	14593	14929	94702	6139	2108	140657	27768	20439	116583	6353	
682	11	2	4	69	266378	260379	10725	2733	119431	10274	15557	101579	526	4057	103800	19598	22009	99343	12636	2881	100252	20296	16244	109491	13150	1731	108538	9991	16804	100469	601	1441	101566	10680	13918	97606	635	
744	12	2	4	82	302506	293026	12660	3131	128770	13257	23563	105002	520	1377	109457	13437	20136	99830	502	1523	114341	12512	21184	116484	523	1699	103584	11822	17180	95714	510	1272	104263	13386	19129	95765	446	
806	13	2	4	67	299932	437048	19643	6402	286150	26341	33554	251267	838	2721	159824	12244	21348	140906	532	2176	150766	30302	30425	250911	18049	7323	267294	32568	26453	172321	35240	3137	173321	20097	23739	171912	9188	
868	14	2	4	101	403779	430548	17960	4187	200786	15811	32529	175825	673	2175	178401	31195	24464	162754	10171	3827	231567	20820	26783	165590	9479	1889	162826	16282	23390	180460	612	5435	175120	32074	23529	162830	24832	
930	15	2	4	102	412269	410552	16299	2788	190437	16402	23150	268130	1162	4772	247812	17592	32096	184593	616	2271	192867	15736	26438	250368	752	2316	237521	15416	47007	331330	1409	4105	399199	24131	50322	196648	840	
992	16	2	4	79	413791	417918	15155	2921	180036	14814	23246	161055	560	3448	175959	42531	23381	162955	34937	3118	173196	51136	19752	162641	35133	3672	181150	44366	22090	169729	28565	4476	173141	23530	23316	169080	11196	
1054	17	2	4	78	411249	472344	39582	6613	261144	38807	29122	192139	21682	4729	193880	35803	26339	182029	20232	3423	176102	37836	19865	222618	24352	5173	218650	41915	25334	190320	22536	3560	194011	41457	30316	185188	22471	
1116	18	2	4	78	577842	673271	17099	5069	246521	52864	37642	200919	12915	2681	195803	17737	34300	180012	522	2315	248150	23896	35082	219741	686	2625	323491	21504	46731	226120	895	4206	223959	23267	39125	205132	665	
1178	19	2	4	94	501697	500131	17438	3288	216129	33385	25599	187535	13011	2525	202843	29870	28275	193616	14257	4477	195923	25370	29918	197957	13447	1512	193315	19715	20842	178040	464	3409	191296	45953	24443	182434	33528	
1240	20	2	4	66	437848	692347	34681	7576	465620	54517	43298	241414	14298	3486	200875	33049	34078	188884	13949	3517	205957	39149	30305	188550	24829	2147	201193	32434	34788	187747	13974	3043	200842	46778	26932	187136	24859	
1302	21	2	4	86	482627	475896	19277	3150	209147	33621	24099	195731	14588	3866	200083	50586	22933	195944	37808	3126	200083	42078	24324	195807	26123	1596	196383	20691	24678	195011	455	2037	221015	25153	24225	209719	570	
1364	22	2	4	71	510985	517974	22171	4954	307175	50229	51916	353732	72319	7315	396850	55778	57237	241817	16416	6649	219888	37193	42086	204378	15486	1594	205605	24921	33954	202415	611	2558	205566	40412	34770	203719	15397	
1426	23	2	4	72	544584	523747	21605	5911	232596	72836	29761	215452	56858	1585	229643	35834	46896	213593	658	1881	220054	30086	25044	206991	495	4351	219254	58733	28835	209653	44273	3803	213024	40622	31638	209923	16364	
1488	24	2	4	72	547121	539753	22778	6312	290089	52848	37048	250496	31553	3116	231265	37589	37916	223628	17387	1811	363970	33262	69653	415442	1340	3920	410473	58113	50104	264219	949	4039	228112	31646	46897	215084	536	
1550	25	2	4	72	577679	619987	22736	4525	302449	56778	30058	289722	33386	4067	302294	44628	39949	287604	18377	3599	368980	51000	51888	322986	18802	3886	368684	46544	53305	299773	18721	3071	329096	32411	44525	306287	614	
1612	26	2	4	78	651461	930380	30971	7411	456793	53431	52049	415941	20447	3835	319880	62203	49252	306791	19764	2391	304684	30520	45073	324298	640	2183	313006	28746	42510	294921	571	1788	299635	34961	37006	291330	566	
1674	27	2	4	85	635636	655076	23313	2865	322979	32240	39209	325172	568	2285	308858	48793	38483	302067	19918	2383	520853	65602	69311	485434	68838	10262	562121	98600	54248	327748	71023	5202	347917	111194	48279	357484	71791	
1736	28	2	4	75	667593	682969	24664	4147	347282	50500	41808	312845	21160	1984	321542	36186	41844	314683	581	2177	315799	52210	48463	315466	21102	2612	341916	65388	56392	338493	21963	2569	346973	35353	51757	330182	678	
1798	29	2	4	102	1061025	1257161	62742	7713	688148	112036	88002	683588	71478	5957	736057	90810	88078	659384	1043	7648	632819	266482	84773	622412	195491	3950	518765	82176	82907	816636	48459	10523	471790	83669	68527	377736	45328	
1860	30	2	4	84	807084	911744	35979	5130	395072	41009	60519	351821	803	5983	351092	95303	55221	367171	66552	6393	360752	114485	50808	441896	105703	4357	381813	39452	62699	354975	767	3286	367024	39340	51458	470740	1385	
1922	31	2	4	78	1048226	1000435	30904	7012	465702	93178	76096	473975	29399	5800	524469	91310	67029	391207	822	2955	505812	41770	53375	352516	665	2880	343096	59937	55807	335288	23923	4660	345362	72533	47484	360402	44256	
1984	32	2	4	92	894472	1159716	29096	5572	417414	42950	52110	361309	536	2402	380106	61896	48762	401666	24790	2068	363806	39059	45880	354797	490	2072	371097	60774	51683	352960	23309	1835	400326	54748	44702	395919	567	
2046	33	2	4	84	789733	884652	29920	5958	505612	73211	98907	479162	54986	9473	701957	58473	83619	457949	627	5486	482326	65592	76117	406829	45871	4188	431595	50334	63904	468402	1105	4162	420559	47705	68482	474715	951	
2108	34	2	4	90	870958	934036	34804	4636	420558	44996	61428	439702	720	5649	637515	189837	122428	529897	50665	5549	384780	88463	59903	397099	48711	4323	373728	42948	55406	387965	666	3302	387714	92166	59714	448268	95024	
2170	35	2	4	122	1086620	914202	33410	5073	432895	43587	55344	400365	663	2466	413747	115565	107738	490724	956	3052	406299	47327	66171	418874	581	5620	417806	137243	65366	560238	105713	7534	659116	167332	98995	625615	62585	
2232	36	2	4	94	915419	1022452	36044	5331	526077	49230	78117	519746	921	2929	551252	49776	70852	392853	755	2863	385322	43571	60383	378605	458	2336	384128	41799	61300	376315	561	4315	506946	145166	75542	417899	102043	
2294	37	2	4	77	985982	1062543	33804	4468	447414	46974	59848	381774	560	2159	408458	50157	67281	406162	594	1746	412890	56711	51982	447167	730	3597	617985	87182	72519	463510	31114	4936	440368	127736	76898	449631	85157	
2356	38	2	4	111	927376	953991	33890	7678	486455	136616	97622	482712	86811	3130	892863	84143	80975	590821	36286	4635	544795	63583	96696	650356	1588	5876	508767	91150	99501	645670	33839	8121	474441	104905	71384	440903	58957	
2418	39	2	4	85	988164	1214510	41167	6416	538408	71558	83443	463742	580	3769	458497	78237	80118	439303	31492	2109	507303	77467	77553	466259	798	9512	447069	74015	59695	416657	31597	2831	445938	88295	52222	433557	31949	
2480	40	2	4	82	989204	1127729	36944	8840	501938	82712	78589	543454	34594	5211	602927	103735	97542	484354	32565	3006	421582	121338	97541	478680	34399	3307	474358	58215	70774	412151	646	4541	426317	139093	94727	495320	31122	
2542	41	2	4	97	968147	1150729	39692	11339	535959	185727	83648	414549	145744	2598	480247	55716	73762	424291	767	2601	581777	113125	103068	511444	994	5276	461011	85977	77324	449820	33548	2266	461231	58913	72129	449768	819	
2604	42	2	4	85	1060577	1082134	39050	5490	546843	101986	79914	431615	61259	4021	451824	111016	74178	447536	64925	2062	486653	63097	114896	546147	1184	7355	547695	181452	74785	442351	122211	2637	441063	54377	83840	442975	783	
2666	43	2	4	72	967095	996320	38467	3797	476519	55137	69903	427103	641	3335	429777	107849	59249	421380	62524	2255	431178	82513	65390	562233	35134	3304	463182	62948	71265	432266	570	3173	461985	123520	64307	437912	63480	
2728	44	2	4	88	1188547	1199178	43150	4896	564553	65020	109533	481963	804	3031	525993	56724	87990	464929	775	5361	442772	90508	72997	434339	33093	3629	497108	221907	78801	472499	100938	2720	558985	89673	80649	454198	34953	
2790	45	2	4	76	1084446	1074240	40316	5010	480467	82803	76654	438956	33717	1744	518977	61618	69723	450045	666	2249	446564	62679	69365	437187	483	5342	513038	228499	92930	510694	139991	4184	479726	108430	76893	453689	65861	
2852	46	2	4	83	1109476	1128937	41540	4054	518982	63539	91953	485688	993	2577	514160	63600	95231	478867	624	1996	526537	63304	88748	567024	704	7819	669111	189519	102466	466237	127227	2245	505546	64633	82267	449377	513	
2914	47	2	4	78	1039527	1193870	42544	6146	511902	88034	97063	529070	36735	4508	474929	59272	78832	455004	555	1882	493827	81087	130921	743987	3228	5684	599587	112655	121143	732172	48032	4841	475324	64182	85168	494656	816	
2976	48	2	4	76	1266735	1331382	46911	11156	640683	133199	103189	528332	71838	3352	685509	96699	106937	529343	48409	2647	491241	105697	58833	478346	38388	4295	544078	104024	109788	568824	41423	3502	524484	62885	116123	564945	1034	
3038	49	2	4	77	1250574	1351093	46005	5158	888491	68534	101354	525251	610	2789	512021	73792	90075	619762	1467	9306	765305	259614	118817	686867	154521	5076	700175	69102	102568	541968	937	5323	536257	208712	86121	526019	150919	
3100	50	2	4	100	1441730	1370888	50983	4833	710607	71430	89003	641974	609	1928	646123	77280	66466	745474	1307	6635	685680	107851	90573	641641	40476	2104	822399	106358	120648	758486	983	3056	682542	82275	82309	717443	1168	
3162	51	2	4	90	1339616	1495537	47621	7088	767847	105869	98912	673668	42055	5105	755781	281111	131838	793117	123331	3751	696231	76793	98843	677861	760	2335	687781	76036	103642	679615	719	4479	686304	181944	98311	794393	112992	
3224	52	2	4	73	1363478	1816963	49637	5750	726686	68117	132715	658517	647	2517	668377	64529	93972	648577	885	4224	907489	181739	126167	757704	81895	5865	725597	210796	109266	1093077	132844	4951	728049	66453	122279	664635	580	
3286	53	2	4	72	1460420	1505373	56825	5801	736589	111367	121618	762296	41933	4152	796879	222914	144667	722778	50791	5571	741236	131674	127356	741956	43378	4114	726536	155331	102632	740402	85184	3249	737300	77197	122383	732293	1086	
3348	54	2	4	89	1606928	1720350	56468	5839	840897	118840	123060	792740	44489	10973	748470	215018	108667	713413	164461	2365	847857	75031	121757	728625	889	3547	1029308	139584	126349	839783	83418	6070	805841	78086	117971	709961	1029	
3410	55	2	4	83	1366711	1558300	51840	9482	846505	262756	121273	1002520	222398	6677	725233	78296	90631	696732	839	3790	712105	106147	94665	692687	44125	2755	684298	120141	106241	678505	44100	2410	685833	125871	87392	680730	43665	
3472	56	2	4	87	1818973	1631668	52129	8673	808027	152858	99270	682422	86642	4130	693839	191624	102870	732260	131393	4453	748047	77192	112978	793011	1059	3750	862680	86741	94036	751142	995	3124	716976	87004	98003	715137	818	
3534	57	2	4	99	1424975	1489086	53167	3983	774843	79540	85796	776732	1240	10879	1010891	371761	137013	775039	721730	10515	1536563	384163	153016	1439463	278289	17766	1060842	540362	152027	797663	287804	7310	908394	122365	147477	733204	44028	
3596	58	2	4	92	1949546	2062520	61758	9017	1143086	179624	183899	915972	104184	8267	781956	180252	96381	819407	160121	4839	845050	85277	115631	816459	1077	4274	1005148	138501	164563	834620	1367	4113	781307	87655	115260	755433	822	
